"","gene","subclass_label","class_label","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"941","LOC105370066","L5 ET","Glutamatergic",3.11710777124719e-36,3.88724174975564,0.7,0.024,1.5673129584608e-31
"942","IL12A-AS1","L5 ET","Glutamatergic",4.21578430598325e-36,3.04315528631357,0.82,0.413,2.11973850689144e-31
"943","VAT1L","L5 ET","Glutamatergic",9.08904101216226e-36,3.01542686786059,0.96,0.522,4.57006071132531e-31
"944","ATP6V1C2","L5 ET","Glutamatergic",4.78865648546195e-35,3.04543703228139,0.84,0.288,2.40778436745512e-30
"945","GULP1","L5 ET","Glutamatergic",1.80477493448698e-34,2.94131421300856,0.98,0.299,9.07458884809397e-30
"946","GRB14","L5 ET","Glutamatergic",6.35863495693504e-34,3.12789030254556,0.94,0.248,3.19718524269651e-29
"947","LOC105369860","L5 ET","Glutamatergic",2.78815525282654e-33,5.57290049988893,0.6,0.051,1.40191234267371e-28
"948","LOC105369302","L5 ET","Glutamatergic",1.02391812067951e-31,4.52247846678602,0.64,0.083,5.14836270258865e-27
"949","LOC105378654","L5 ET","Glutamatergic",1.18769665935508e-31,4.00780488155688,0.6,0.078,5.97185757290326e-27
"950","TXK","L5 ET","Glutamatergic",1.43949948971247e-31,3.14948078978521,0.8,0.122,7.23794738422329e-27
"951","LOC105370427","L5 ET","Glutamatergic",1.72809710805334e-31,3.51177470978535,0.74,0.053,8.68904506900299e-27
"952","LOC101927745","L5 ET","Glutamatergic",6.06573435688305e-31,4.99997851596176,0.62,0.134,3.04991189198437e-26
"953","PTCHD1-AS","L5 ET","Glutamatergic",1.60224301298369e-30,2.74957106410113,1,0.865,8.05623809358328e-26
"954","LOC102724934","L5 ET","Glutamatergic",3.16079115815819e-30,3.01497958866823,0.86,0.167,1.58927740223352e-25
"955","KCNN2","L5 ET","Glutamatergic",3.20863381762933e-30,2.99238430859278,1,0.619,1.6133331698422e-25
"956","OR51B5","L5 ET","Glutamatergic",1.59742170780193e-29,2.98825753779063,0.8,0.588,8.0319960889989e-25
"957","SLC26A4","L5 ET","Glutamatergic",6.5299920272229e-29,2.7554367608473,0.96,0.313,3.28334529120795e-24
"958","CLEC2L","L5 ET","Glutamatergic",8.15347034541189e-29,2.6189577500282,0.98,0.391,4.09964642437655e-24
"959","LOC105378658","L5 ET","Glutamatergic",1.06233330522992e-28,3.46948707451842,0.48,0.044,5.34151809202657e-24
"960","PART1","L5 ET","Glutamatergic",1.99120875057525e-28,2.66724554648296,0.94,0.225,1.00119967187674e-23
"961","DNAI1","L5 ET","Glutamatergic",1.06302974568924e-27,3.27221631968226,0.8,0.179,5.34501986430008e-23
"962","VWA3A","L5 ET","Glutamatergic",6.82982821154609e-27,2.8582012982553,0.92,0.389,3.43410592304749e-22
"963","RIT2","L5 ET","Glutamatergic",8.32510457357796e-27,2.64178446668571,1,0.483,4.18594583064074e-22
"964","CBLN2","L5 ET","Glutamatergic",1.08070952873341e-26,3.00359683192111,0.94,0.343,5.43391558142447e-22
"965","HTR4","L5 ET","Glutamatergic",1.19568538881855e-26,2.73179589816671,0.88,0.446,6.01202570351854e-22
"966","TCERG1L","L5 ET","Glutamatergic",1.33433669406733e-26,2.97166474155518,0.94,0.35,6.70917833143997e-22
"967","SEC16B","L5 ET","Glutamatergic",8.65962449131935e-26,2.67981768695748,0.8,0.129,4.35414579048028e-21
"968","LOC105375876","L5 ET","Glutamatergic",2.52030998904558e-25,3.131921557626,0.5,0.014,1.26723706559201e-20
"969","LOC105376460","L5 ET","Glutamatergic",3.63491519073738e-25,3.53217048950001,0.44,0.006,1.82767170705466e-20
"970","LOC105370067","L5 ET","Glutamatergic",1.15451302646189e-24,3.74789586570989,0.46,0.036,5.80500694835303e-20
"971","LOC340017","L5 ET","Glutamatergic",7.40107265035572e-24,3.95171368712899,0.42,0.006,3.72133333932536e-19
"972","LOC105373626","L5 ET","Glutamatergic",1.49819383546213e-23,5.00563618509347,0.52,0.036,7.53306842408716e-19
"973","LOC105378853","L5 ET","Glutamatergic",7.04580417122422e-23,2.80007901791774,0.56,0.036,3.54270079533325e-18
"974","ANKRD34B","L5 ET","Glutamatergic",1.11510255926377e-22,3.62218647246575,0.54,0.047,5.60684717823416e-18
"975","OR51E2","L5 ET","Glutamatergic",1.8597309966757e-22,4.65044396885427,0.44,0.038,9.35091342438509e-18
"976","DAW1","L5 ET","Glutamatergic",4.58839057287168e-22,3.0982869038474,0.66,0.147,2.30708866394561e-17
"977","LOC101929294","L5 ET","Glutamatergic",7.81984079621155e-22,3.00613265853486,0.78,0.168,3.93189415074313e-17
"978","LOC100506532","L5 ET","Glutamatergic",8.21341216890149e-22,2.75183710897931,0.64,0.083,4.12978577264536e-17
"979","TMEM26-AS1","L5 ET","Glutamatergic",3.56667692858014e-21,2.88466438622775,0.64,0.116,1.79336082645938e-16
"980","LOC102724530","L5 ET","Glutamatergic",2.73281046800409e-20,2.70282807802699,0.68,0.181,1.37408443141713e-15
"981","LOC105377509","L5 ET","Glutamatergic",6.88455797747875e-20,2.62263150990454,0.76,0.292,3.46162459665609e-15
"982","PNLIPRP3","L5 ET","Glutamatergic",8.06989497273428e-20,3.09647034445124,0.5,0.075,4.05762389124052e-15
"983","LOC105373370","L5 ET","Glutamatergic",1.8947266898682e-19,2.73852219809646,0.4,0.198,9.52687526932627e-15
"984","OTOGL","L5 ET","Glutamatergic",2.60683680273293e-19,2.87054961562919,0.72,0.42,1.31074361278214e-14
"985","GPRC6A","L5 ET","Glutamatergic",2.64477659880736e-19,2.84029000293154,0.38,0.152,1.32982012164633e-14
"986","ABCB11","L5 ET","Glutamatergic",2.73684661500563e-19,3.97657120742763,0.46,0.06,1.37611384649098e-14
"987","LINC00922","L5 ET","Glutamatergic",2.89376858043696e-19,4.220086500273,0.48,0.327,1.45501577992951e-14
"988","LOC105378837","L5 ET","Glutamatergic",8.42389904862459e-19,3.56000993709793,0.64,0.142,4.23562068063893e-14
"989","LOC105373627","L5 ET","Glutamatergic",8.50145759589941e-18,4.08286706449504,0.4,0.03,4.27461789379418e-13
"990","ST8SIA2","L5 ET","Glutamatergic",1.31368988629088e-17,3.29193728059832,0.52,0.094,6.60536411725917e-13
"991","OPN4","L5 ET","Glutamatergic",4.70757564022213e-17,2.79942629677361,0.46,0.036,2.36701610766009e-12
"992","DSG2","L5 ET","Glutamatergic",5.04908519348534e-17,3.27302234348964,0.44,0.062,2.53873052613637e-12
"993","COL21A1","L5 ET","Glutamatergic",5.49208690269998e-17,2.87764840961594,0.7,0.461,2.76147621554658e-12
"994","LOC105378267","L5 ET","Glutamatergic",1.21339737382768e-16,3.1660424049292,0.7,0.42,6.10108333534296e-12
"995","CTXN3","L5 ET","Glutamatergic",4.5082606531153e-16,3.1178256004431,0.42,0.03,2.26679853899291e-11
"996","C14orf39","L5 ET","Glutamatergic",4.97867831091089e-16,3.19588128229356,0.56,0.273,2.5033292415091e-11
"997","LOC105374814","L5 ET","Glutamatergic",6.07803168930832e-16,2.68036522418197,0.52,0.108,3.05609511370112e-11
"998","C1QL3","L5 ET","Glutamatergic",1.34842102326051e-15,2.60390446328312,0.44,0.037,6.77999574705619e-11
"999","FAM163A","L5 ET","Glutamatergic",1.69476698393102e-15,2.83500100415271,0.48,0.083,8.52145787190357e-11
"1000","LOC105374949","L5 ET","Glutamatergic",1.56126171006788e-14,3.07774946652592,0.42,0.05,7.85018000439229e-10
"1001","LINC01090","L5 ET","Glutamatergic",5.05373013363717e-14,4.21005454322075,0.54,0.317,2.54106604849411e-09
"1002","ABCC12","L5 ET","Glutamatergic",1.17003048346362e-13,2.52998820134564,0.54,0.112,5.88303027390342e-09
"1003","LOC105369513","L5 ET","Glutamatergic",4.33390026897085e-12,2.68380416750657,0.4,0.101,2.17912839424123e-07
"1004","CERKL","L5 ET","Glutamatergic",1.73293468002061e-11,2.61404469829,0.36,0.114,8.71336886461164e-07
"1005","CHMP1B2P","L5 ET","Glutamatergic",8.74624039273789e-11,2.89226278364898,0.42,0.224,4.39769713187254e-06
"1006","LOC105375875","L5 ET","Glutamatergic",2.42822602730909e-10,2.94468756276169,0.42,0.096,1.22093632879128e-05
"1007","SMYD1","L5/6 IT Car3","Glutamatergic",1.93436693702503e-63,6.35682135004646,0.82,0.062,9.72619039605554e-59
"1008","THEMIS","L5/6 IT Car3","Glutamatergic",2.31390545582139e-62,5.42059545633991,0.98,0.197,1.16345480224156e-57
"1009","NTNG2","L5/6 IT Car3","Glutamatergic",7.8331464458674e-52,4.25678886693127,1,0.208,3.93858436444659e-47
"1010","POSTN","L5/6 IT Car3","Glutamatergic",3.96847476967897e-51,7.66943435827279,0.8,0.063,1.99538879894228e-46
"1011","ABCC3","L5/6 IT Car3","Glutamatergic",6.82819114045997e-47,4.75614753544815,0.78,0.227,3.43328278733468e-42
"1012","OLFML2B","L5/6 IT Car3","Glutamatergic",1.80726950383545e-46,4.10811303630643,0.94,0.083,9.08713179223502e-42
"1013","NWD2","L5/6 IT Car3","Glutamatergic",9.60828795645928e-45,4.48185784744678,1,0.4,4.83114326738729e-40
"1014","NR4A2","L5/6 IT Car3","Glutamatergic",2.17650664159163e-42,3.9059569043587,0.94,0.09,1.09436930445869e-37
"1015","KLHL1","L5/6 IT Car3","Glutamatergic",4.60280334702688e-42,3.41301115087565,1,0.457,2.31433555091859e-37
"1016","LOC102724392","L5/6 IT Car3","Glutamatergic",9.52870261546367e-39,4.64050707760196,0.82,0.19,4.79112696208129e-34
"1017","LINC01579","L5/6 IT Car3","Glutamatergic",6.57098678968982e-38,3.90183580593247,0.88,0.355,3.30395786772394e-33
"1018","TRPC5","L5/6 IT Car3","Glutamatergic",1.77404842526197e-37,3.63620898482416,0.94,0.46,8.92009288705972e-33
"1019","LOC105374165","L5/6 IT Car3","Glutamatergic",2.30230425537665e-35,4.73113928273505,0.82,0.629,1.15762160264593e-30
"1020","PRLR","L5/6 IT Car3","Glutamatergic",4.12979521788008e-35,4.51377986818547,0.66,0.222,2.07650233350228e-30
"1021","LOC101928964","L5/6 IT Car3","Glutamatergic",5.40605232992063e-35,3.24863499946371,1,0.578,2.71821717200739e-30
"1022","KRT17P1","L5/6 IT Car3","Glutamatergic",2.92680804550997e-34,3.6002716824648,0.86,0.103,1.47162835336287e-29
"1023","PPP1R1A","L5/6 IT Car3","Glutamatergic",9.87007720449644e-34,3.89549175384898,0.9,0.128,4.96277351919285e-29
"1024","GSG1L","L5/6 IT Car3","Glutamatergic",3.54526089389953e-33,2.91001690957418,0.98,0.552,1.78259263006162e-28
"1025","PRSS3","L5/6 IT Car3","Glutamatergic",5.24705940871404e-33,3.22596556330746,0.94,0.259,2.63827394129551e-28
"1026","ZNF804B","L5/6 IT Car3","Glutamatergic",2.12695309331691e-32,3.70169822162226,1,0.663,1.06945328485067e-27
"1027","RGS12","L5/6 IT Car3","Glutamatergic",2.3745386245571e-32,3.11354249580527,1,0.541,1.19394176581355e-27
"1028","FAP","L5/6 IT Car3","Glutamatergic",5.39123744182191e-32,4.23599812154777,0.76,0.089,2.71076809812247e-27
"1029","GALNT14","L5/6 IT Car3","Glutamatergic",1.01841432103182e-31,3.12595126108789,1,0.469,5.12068904758009e-27
"1030","FBXW8","L5/6 IT Car3","Glutamatergic",3.67650874525856e-31,3.0651849953263,1,0.622,1.84858536220346e-26
"1031","TESC","L5/6 IT Car3","Glutamatergic",6.70917915488373e-31,2.87615603441122,0.96,0.306,3.37344237086709e-26
"1032","LOC105378486","L5/6 IT Car3","Glutamatergic",1.45852846353631e-30,3.73866213740946,0.78,0.44,7.3336269675069e-26
"1033","ARNTL2","L5/6 IT Car3","Glutamatergic",2.22289025081622e-30,2.98933887516864,1,0.445,1.11769144701291e-25
"1034","GNG2","L5/6 IT Car3","Glutamatergic",2.58549826263345e-30,2.91033591618551,1,0.441,1.30001438143472e-25
"1035","DLGAP1-AS4","L5/6 IT Car3","Glutamatergic",3.16225397357408e-30,2.62654809214979,0.98,0.286,1.59001292045278e-25
"1036","TMEM244","L5/6 IT Car3","Glutamatergic",3.79259740257302e-30,4.24488246910495,0.66,0.049,1.90695589998774e-25
"1037","LOC105378030","L5/6 IT Car3","Glutamatergic",4.10139519041053e-30,2.54130880887768,0.9,0.153,2.06222251569032e-25
"1038","LOC105370983","L5/6 IT Car3","Glutamatergic",4.60576402632374e-29,3.23209355761635,0.9,0.555,2.31582421007584e-24
"1039","SYT10","L5/6 IT Car3","Glutamatergic",7.50447323735531e-29,3.34885337880861,0.84,0.193,3.77332418847462e-24
"1040","CPNE5","L5/6 IT Car3","Glutamatergic",9.17108832847744e-29,2.78717174404024,0.98,0.428,4.61131492244174e-24
"1041","NPY1R","L5/6 IT Car3","Glutamatergic",1.48018660492014e-28,2.54519509663116,0.98,0.255,7.44252626819894e-24
"1042","MEI1","L5/6 IT Car3","Glutamatergic",1.10186701953107e-27,2.78956160068488,0.68,0.448,5.54029756090415e-23
"1043","LOC389332","L5/6 IT Car3","Glutamatergic",1.6651827837744e-27,4.46416137453116,0.46,0.006,8.37270555509605e-23
"1044","CD52","L5/6 IT Car3","Glutamatergic",2.93441006497742e-27,4.68446503846772,0.48,0.034,1.4754507247713e-22
"1045","ITGA11","L5/6 IT Car3","Glutamatergic",6.57733405135505e-27,3.41071932554122,0.76,0.161,3.30714933436183e-22
"1046","ZNF804A","L5/6 IT Car3","Glutamatergic",9.04503959931803e-27,2.5157008728622,1,0.744,4.5479363609331e-22
"1047","LINC00348","L5/6 IT Car3","Glutamatergic",1.98725961386565e-26,7.18977911769883,0.44,0.091,9.99214006447788e-22
"1048","HSD3BP5","L5/6 IT Car3","Glutamatergic",2.20077032713023e-26,3.22473160064817,0.72,0.082,1.10656932818435e-21
"1049","CPNE4","L5/6 IT Car3","Glutamatergic",2.83252043582284e-26,2.81049820143312,0.98,0.622,1.42421960033608e-21
"1050","RIT2","L5/6 IT Car3","Glutamatergic",3.84985897575173e-26,2.50250422734363,1,0.483,1.93574759159773e-21
"1051","HSD3BP4","L5/6 IT Car3","Glutamatergic",7.56841757493083e-26,3.23576503570438,0.78,0.114,3.80547604085097e-21
"1052","SATB2","L5/6 IT Car3","Glutamatergic",2.36908717253997e-25,2.66538711546089,1,0.502,1.19120072122482e-20
"1053","MCHR2","L5/6 IT Car3","Glutamatergic",1.36844012640533e-24,3.25777413326794,0.9,0.346,6.88065379957865e-20
"1054","LOC105371308","L5/6 IT Car3","Glutamatergic",1.43360085022736e-24,3.58480362005916,0.7,0.383,7.20828843502817e-20
"1055","PDE1A","L5/6 IT Car3","Glutamatergic",2.18677305086992e-24,2.68812403038273,1,0.645,1.09953135770791e-19
"1056","ERCC4","L5/6 IT Car3","Glutamatergic",2.47454380066607e-24,2.84849243675097,0.94,0.332,1.24422536841291e-19
"1057","MCTP2","L5/6 IT Car3","Glutamatergic",4.75458520371225e-24,2.96188490708911,0.82,0.231,2.39065298627856e-19
"1058","KCTD16","L5/6 IT Car3","Glutamatergic",5.76730137472741e-24,2.90510621941233,1,0.754,2.89985680422669e-19
"1059","IL7R","L5/6 IT Car3","Glutamatergic",2.23706393525546e-23,6.07310985833754,0.36,0.007,1.1248181172858e-18
"1060","LOC105377997","L5/6 IT Car3","Glutamatergic",2.88976386991215e-23,4.74882044069229,0.46,0.089,1.45300217143053e-18
"1061","ZNF697","L5/6 IT Car3","Glutamatergic",4.77801572774959e-23,2.99483329680184,0.74,0.106,2.40243408806977e-18
"1062","MREG","L5/6 IT Car3","Glutamatergic",2.77688792494876e-22,2.6344924773687,0.88,0.327,1.39624701754349e-17
"1063","B3GAT2","L5/6 IT Car3","Glutamatergic",3.54450000601319e-22,2.92796555776911,0.82,0.255,1.78221004802349e-17
"1064","TRPC7","L5/6 IT Car3","Glutamatergic",4.53972045266623e-22,3.57537608019663,0.7,0.192,2.28261684080511e-17
"1065","GFRA1","L5/6 IT Car3","Glutamatergic",5.70490197785943e-22,2.69421731851461,0.86,0.304,2.8684817634875e-17
"1066","SORBS2","L5/6 IT Car3","Glutamatergic",7.3402227036315e-22,2.63053893529644,1,0.828,3.69073737761296e-17
"1067","LINC00951","L5/6 IT Car3","Glutamatergic",1.02698094463517e-21,2.59475910331687,0.68,0.085,5.16376288772012e-17
"1068","TMEM132D","L5/6 IT Car3","Glutamatergic",3.34039994060806e-21,2.57973955685126,1,0.835,1.67958649413714e-16
"1069","ARPP19","L5/6 IT Car3","Glutamatergic",4.53242842807852e-21,2.52963506095238,1,0.645,2.27895033792216e-16
"1070","LOC105369407","L5/6 IT Car3","Glutamatergic",1.14258463287945e-20,3.53728598736956,0.62,0.121,5.74502979258117e-16
"1071","ADAMTS3","L5/6 IT Car3","Glutamatergic",1.6400105804256e-20,2.7680638246472,0.74,0.342,8.24613719943796e-16
"1072","CHST1","L5/6 IT Car3","Glutamatergic",3.37192968261765e-20,2.62606486147507,0.84,0.236,1.69543996371698e-15
"1073","SLC24A4","L5/6 IT Car3","Glutamatergic",4.4676517883869e-20,2.55530955301045,0.82,0.292,2.24637999571882e-15
"1074","ANXA1","L5/6 IT Car3","Glutamatergic",1.42872699024097e-19,3.06085404252731,0.58,0.064,7.18378217963064e-15
"1075","KCNIP4","L5/6 IT Car3","Glutamatergic",4.41282972058568e-19,2.59693800654193,1,0.884,2.21881491180769e-14
"1076","LOC105375629","L5/6 IT Car3","Glutamatergic",5.46812788614301e-19,2.6747859785558,0.84,0.308,2.74942938243157e-14
"1077","LOC105370706","L5/6 IT Car3","Glutamatergic",9.76606231317911e-19,3.68153025990443,0.54,0.068,4.91047379168959e-14
"1078","LOC105373831","L5/6 IT Car3","Glutamatergic",1.02100650612158e-17,3.06451682860827,0.66,0.3,5.13372281342991e-13
"1079","LYPD8","L5/6 IT Car3","Glutamatergic",2.22452940355001e-17,3.19049286861272,0.6,0.155,1.11851562939898e-12
"1080","SLCO2A1","L5/6 IT Car3","Glutamatergic",3.21568868305643e-17,2.94719729885024,0.58,0.133,1.6168804267276e-12
"1081","HSD3BP3","L5/6 IT Car3","Glutamatergic",6.66028525862647e-17,3.37553344225221,0.56,0.072,3.34885803088997e-12
"1082","MYOM2","L5/6 IT Car3","Glutamatergic",7.8782217702315e-17,2.51796809702437,0.74,0.229,3.9612486882901e-12
"1083","RTN4RL2","L5/6 IT Car3","Glutamatergic",8.8661169147333e-17,2.90110856634534,0.62,0.133,4.45797224589705e-12
"1084","SAMD3","L5/6 IT Car3","Glutamatergic",1.08439205074882e-16,2.51561277849875,0.68,0.28,5.45243167037015e-12
"1085","ARNTL2-AS1","L5/6 IT Car3","Glutamatergic",1.25889780676742e-16,3.57596792463631,0.62,0.102,6.32986406220726e-12
"1086","GAS2L3","L5/6 IT Car3","Glutamatergic",2.43477440206224e-16,2.95458072270548,0.56,0.107,1.22422891710091e-11
"1087","KCNG3","L5/6 IT Car3","Glutamatergic",2.70899049196821e-16,3.15849149600564,0.58,0.235,1.36210750926654e-11
"1088","LOC101927619","L5/6 IT Car3","Glutamatergic",3.46746650307674e-16,3.02662129383511,0.58,0.098,1.74347683241202e-11
"1089","OPRK1","L5/6 IT Car3","Glutamatergic",8.93647073885584e-16,2.67328073299005,0.56,0.079,4.4933468522041e-11
"1090","LOC105375387","L5/6 IT Car3","Glutamatergic",2.15412054835364e-15,2.82457964502389,0.62,0.288,1.08311335291769e-10
"1091","HSD3B1","L5/6 IT Car3","Glutamatergic",2.82191639195022e-15,2.57807150835756,0.48,0.051,1.41888778103649e-10
"1092","LOC105376354","L5/6 IT Car3","Glutamatergic",4.61724453207085e-15,3.70140417843009,0.4,0.037,2.32159672317054e-10
"1093","LOC105378935","L5/6 IT Car3","Glutamatergic",7.4098396741089e-15,3.09698656358632,0.44,0.043,3.7257414865387e-10
"1094","HSD3BP2","L5/6 IT Car3","Glutamatergic",7.56319609888599e-15,3.6441978346784,0.44,0.05,3.80285063048086e-10
"1095","PTGER3","L5/6 IT Car3","Glutamatergic",1.11993435166005e-14,3.39685061582386,0.52,0.142,5.63114191358189e-10
"1096","LOC100128714","L5/6 IT Car3","Glutamatergic",2.42178891807116e-14,2.86405391907287,0.64,0.241,1.21769968589536e-09
"1097","PTPRQ","L5/6 IT Car3","Glutamatergic",2.70229106746834e-14,3.93428544541938,0.6,0.304,1.35873897163376e-09
"1098","LOC105374166","L5/6 IT Car3","Glutamatergic",3.07528204501501e-14,5.56087247911133,0.4,0.128,1.546282565054e-09
"1099","BDNF","L5/6 IT Car3","Glutamatergic",8.31296093042897e-14,2.77368279968482,0.52,0.102,4.17983988542899e-09
"1100","GAPDHP33","L5/6 IT Car3","Glutamatergic",2.31453785475648e-13,3.34729301811104,0.38,0.032,1.16377277875011e-08
"1101","LOC105370982","L5/6 IT Car3","Glutamatergic",7.12351601740587e-13,3.8487197826026,0.36,0.044,3.58177508871184e-08
"1102","CRABP1","L5/6 IT Car3","Glutamatergic",1.01115692922391e-12,2.65098988247228,0.46,0.066,5.08419815583075e-08
"1103","LOC105374055","L5/6 IT Car3","Glutamatergic",1.93443384129007e-12,2.79487927619244,0.52,0.108,9.7265267973906e-08
"1104","OR14I1","L5/6 IT Car3","Glutamatergic",7.29583969070819e-12,3.0269195144709,0.56,0.168,3.66842115488499e-07
"1105","LOC642574","L5/6 IT Car3","Glutamatergic",8.09551696761142e-12,2.99291159249775,0.42,0.108,4.0705068864847e-07
"1106","TMEM200A","L5/6 IT Car3","Glutamatergic",1.34514962521336e-09,2.60523588421159,0.42,0.104,6.76354683053527e-05
"1107","SLC38A8","L5/6 IT Car3","Glutamatergic",2.60822748379706e-09,2.85679991333796,0.38,0.106,0.0001311442861128
"1108","LOC105371307","L5/6 IT Car3","Glutamatergic",6.4454219301555e-08,3.37407806169602,0.36,0.084,0.00324082260070149
